flight_legs,itinerary,origin_airport,destination_airport,start_time,end_time,fdt_duration,sectors,ground_transit_mins,duty_cost
"[3505310793, 3505311130, 3505310831]",PSA ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ STR,PSA,STR,9145.0,9875.0,700.0,3,79.8,784.9
"[3505310793, 3505311130, 3505311010]",PSA ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ HAM,PSA,HAM,9145.0,9925.0,750.0,3,79.8,829.9
"[3505310793, 3505311130, 3505311125]",PSA ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,PSA,DUS,9145.0,9915.0,740.0,3,79.8,814.9
"[3505310793, 3505311130, 3505311133]",PSA ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,PSA,DUS,9145.0,9925.0,750.0,3,79.8,819.9
"[3505310793, 3505310798, 3505310799]",PSA ➔ CGN ➔ SPU ➔ CGN,PSA,CGN,9145.0,9815.0,640.0,3,0.0,642.5
"[3505310793, 3505310798, 3505311209]",PSA ➔ CGN ➔ SPU ➔ DUS,PSA,DUS,9145.0,9885.0,710.0,3,0.0,680.0
[3505310793],PSA ➔ CGN,PSA,CGN,9145.0,9345.0,170.0,1,0.0,300.0
"[3505310863, 3505310874, 3505310799]",OLB ➔ STR ➔ SPU ➔ CGN,OLB,CGN,9150.0,9815.0,635.0,3,0.0,635.0
"[3505310863, 3505310856]",OLB ➔ STR ➔ PMO,OLB,PMO,9150.0,9540.0,360.0,2,0.0,457.5
"[3505310863, 3505310939]",OLB ➔ STR ➔ PRN,OLB,PRN,9150.0,9550.0,370.0,2,0.0,462.5
"[3505310863, 3505310800, 3505311041]",OLB ➔ STR ➔ HAM ➔ SPU,OLB,SPU,9150.0,9870.0,690.0,3,0.0,655.0
"[3505310863, 3505310800]",OLB ➔ STR ➔ HAM,OLB,HAM,9150.0,9620.0,440.0,2,0.0,470.0
"[3505310863, 3505310830, 3505310831]",OLB ➔ STR ➔ PMI ➔ STR,OLB,STR,9150.0,9875.0,695.0,3,0.0,682.5
"[3505310863, 3505310830, 3505311010]",OLB ➔ STR ➔ PMI ➔ HAM,OLB,HAM,9150.0,9925.0,745.0,3,0.0,727.5
"[3505310863, 3505310830, 3505311125]",OLB ➔ STR ➔ PMI ➔ DUS,OLB,DUS,9150.0,9915.0,735.0,3,0.0,712.5
"[3505310863, 3505310830, 3505311133]",OLB ➔ STR ➔ PMI ➔ DUS,OLB,DUS,9150.0,9925.0,745.0,3,0.0,717.5
"[3505311032, 3505311005, 3505311006]",CAG ➔ HAM ➔ PMI ➔ HAM,CAG,HAM,9150.0,9850.0,670.0,3,0.0,735.0
"[3505311032, 3505311005, 3505311131]",CAG ➔ HAM ➔ PMI ➔ DUS,CAG,DUS,9150.0,9860.0,680.0,3,0.0,730.0
"[3505311032, 3505311005, 3505310831]",CAG ➔ HAM ➔ PMI ➔ STR,CAG,STR,9150.0,9875.0,695.0,3,0.0,727.5
"[3505311032, 3505311005, 3505311010]",CAG ➔ HAM ➔ PMI ➔ HAM,CAG,HAM,9150.0,9925.0,745.0,3,0.0,772.5
"[3505311032, 3505311005, 3505311125]",CAG ➔ HAM ➔ PMI ➔ DUS,CAG,DUS,9150.0,9915.0,735.0,3,0.0,757.5
"[3505311032, 3505311005, 3505311133]",CAG ➔ HAM ➔ PMI ➔ DUS,CAG,DUS,9150.0,9925.0,745.0,3,0.0,762.5
"[3505311032, 3505310989, 3505311095]",CAG ➔ HAM ➔ LHR ➔ DUS,CAG,DUS,9150.0,9865.0,685.0,3,0.0,672.5
"[3505311032, 3505310981]",CAG ➔ HAM ➔ ARN,CAG,ARN,9150.0,9630.0,450.0,2,0.0,512.5
"[3505311032, 3505311009, 3505310831]",CAG ➔ HAM ➔ PMI ➔ STR,CAG,STR,9150.0,9875.0,695.0,3,0.0,727.5
"[3505311032, 3505311009, 3505311010]",CAG ➔ HAM ➔ PMI ➔ HAM,CAG,HAM,9150.0,9925.0,745.0,3,0.0,772.5
"[3505311032, 3505311009, 3505311125]",CAG ➔ HAM ➔ PMI ➔ DUS,CAG,DUS,9150.0,9915.0,735.0,3,0.0,757.5
"[3505311032, 3505311009, 3505311133]",CAG ➔ HAM ➔ PMI ➔ DUS,CAG,DUS,9150.0,9925.0,745.0,3,0.0,762.5
[3505311032],CAG ➔ HAM,CAG,HAM,9150.0,9400.0,220.0,1,0.0,350.0
"[3505310988, 3505310801, 3505310800, 3505311041]",LHR ➔ HAM ➔ STR ➔ HAM ➔ SPU,LHR,SPU,9155.0,9870.0,685.0,4,0.0,687.5
"[3505310988, 3505310801, 3505310800]",LHR ➔ HAM ➔ STR ➔ HAM,LHR,HAM,9155.0,9620.0,435.0,3,0.0,502.5
"[3505310988, 3505310801, 3505310830, 3505310831]",LHR ➔ HAM ➔ STR ➔ PMI ➔ STR,LHR,STR,9155.0,9875.0,690.0,4,0.0,715.0
"[3505310988, 3505310801, 3505310842]",LHR ➔ HAM ➔ STR ➔ HER,LHR,HER,9155.0,9850.0,665.0,3,0.0,667.5
"[3505310988, 3505310801, 3505310812]",LHR ➔ HAM ➔ STR ➔ VCE,LHR,VCE,9155.0,9755.0,570.0,3,0.0,570.0
"[3505310988, 3505311001, 3505311002]",LHR ➔ HAM ➔ PMI ➔ HAM,LHR,HAM,9155.0,9770.0,585.0,3,0.0,665.0
"[3505310988, 3505311001, 3505311129]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9785.0,600.0,3,0.0,662.5
"[3505310988, 3505311001, 3505311006]",LHR ➔ HAM ➔ PMI ➔ HAM,LHR,HAM,9155.0,9850.0,665.0,3,0.0,705.0
"[3505310988, 3505311001, 3505311131]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9860.0,675.0,3,0.0,700.0
"[3505310988, 3505311001, 3505310831]",LHR ➔ HAM ➔ PMI ➔ STR,LHR,STR,9155.0,9875.0,690.0,3,0.0,697.5
"[3505310988, 3505311001, 3505311010]",LHR ➔ HAM ➔ PMI ➔ HAM,LHR,HAM,9155.0,9925.0,740.0,3,0.0,742.5
"[3505310988, 3505311001, 3505311125]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9915.0,730.0,3,0.0,727.5
"[3505310988, 3505311001, 3505311133]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9925.0,740.0,3,0.0,732.5
"[3505310988, 3505311001, 3505310934]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9935.0,750.0,3,0.0,737.5
"[3505310988, 3505311005, 3505311006]",LHR ➔ HAM ➔ PMI ➔ HAM,LHR,HAM,9155.0,9850.0,665.0,3,0.0,705.0
"[3505310988, 3505311005, 3505311131]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9860.0,675.0,3,0.0,700.0
"[3505310988, 3505311005, 3505310831]",LHR ➔ HAM ➔ PMI ➔ STR,LHR,STR,9155.0,9875.0,690.0,3,0.0,697.5
"[3505310988, 3505311005, 3505311010]",LHR ➔ HAM ➔ PMI ➔ HAM,LHR,HAM,9155.0,9925.0,740.0,3,0.0,742.5
"[3505310988, 3505311005, 3505311125]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9915.0,730.0,3,0.0,727.5
"[3505310988, 3505311005, 3505311133]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9925.0,740.0,3,0.0,732.5
"[3505310988, 3505311005, 3505310934]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9935.0,750.0,3,0.0,737.5
"[3505310988, 3505311013, 3505311014]",LHR ➔ HAM ➔ LIS ➔ HAM,LHR,HAM,9155.0,9935.0,750.0,3,0.0,790.0
"[3505310988, 3505310989, 3505311095]",LHR ➔ HAM ➔ LHR ➔ DUS,LHR,DUS,9155.0,9865.0,680.0,3,0.0,642.5
"[3505310988, 3505310981]",LHR ➔ HAM ➔ ARN,LHR,ARN,9155.0,9630.0,445.0,2,0.0,482.5
"[3505310988, 3505311009, 3505310831]",LHR ➔ HAM ➔ PMI ➔ STR,LHR,STR,9155.0,9875.0,690.0,3,0.0,697.5
"[3505310988, 3505311009, 3505311010]",LHR ➔ HAM ➔ PMI ➔ HAM,LHR,HAM,9155.0,9925.0,740.0,3,0.0,742.5
"[3505310988, 3505311009, 3505311125]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9915.0,730.0,3,0.0,727.5
"[3505310988, 3505311009, 3505311133]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9925.0,740.0,3,0.0,732.5
"[3505310988, 3505311009, 3505310934]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9935.0,750.0,3,0.0,737.5
"[3505310988, 3505310925, 3505310934]",LHR ➔ HAM ➔ PMI ➔ DUS,LHR,DUS,9155.0,9935.0,750.0,3,0.0,737.5
[3505310988],LHR ➔ HAM,LHR,HAM,9155.0,9350.0,165.0,1,0.0,295.0
"[3505310823, 3505310800, 3505311041]",AGP ➔ STR ➔ HAM ➔ SPU,AGP,SPU,9155.0,9870.0,685.0,3,0.0,685.0
"[3505310823, 3505310800]",AGP ➔ STR ➔ HAM,AGP,HAM,9155.0,9620.0,435.0,2,0.0,500.0
"[3505310823, 3505310830, 3505310831]",AGP ➔ STR ➔ PMI ➔ STR,AGP,STR,9155.0,9875.0,690.0,3,0.0,712.5
"[3505310823, 3505310830, 3505311010]",AGP ➔ STR ➔ PMI ➔ HAM,AGP,HAM,9155.0,9925.0,740.0,3,0.0,757.5
"[3505310823, 3505310830, 3505311125]",AGP ➔ STR ➔ PMI ➔ DUS,AGP,DUS,9155.0,9915.0,730.0,3,0.0,742.5
"[3505310823, 3505310830, 3505311133]",AGP ➔ STR ➔ PMI ➔ DUS,AGP,DUS,9155.0,9925.0,740.0,3,0.0,747.5
"[3505310823, 3505310830, 3505310934]",AGP ➔ STR ➔ PMI ➔ DUS,AGP,DUS,9155.0,9935.0,750.0,3,0.0,752.5
"[3505311103, 3505311096, 3505311097]",ALC ➔ DUS ➔ IBZ ➔ DUS,ALC,DUS,9160.0,9815.0,625.0,3,0.0,707.5
"[3505311103, 3505311156, 3505311157]",ALC ➔ DUS ➔ FAO ➔ DUS,ALC,DUS,9160.0,9905.0,715.0,3,0.0,785.0
"[3505311103, 3505311162, 3505311163]",ALC ➔ DUS ➔ KLX ➔ DUS,ALC,DUS,9160.0,9930.0,740.0,3,0.0,800.0
"[3505311103, 3505311178, 3505311179]",ALC ➔ DUS ➔ CTA ➔ DUS,ALC,DUS,9160.0,9885.0,695.0,3,0.0,755.0
"[3505311103, 3505311130, 3505311131]",ALC ➔ DUS ➔ PMI ➔ DUS,ALC,DUS,9160.0,9860.0,670.0,3,0.0,720.0
"[3505311103, 3505311130, 3505310831]",ALC ➔ DUS ➔ PMI ➔ STR,ALC,STR,9160.0,9875.0,685.0,3,0.0,717.5
"[3505311103, 3505311130, 3505311010]",ALC ➔ DUS ➔ PMI ➔ HAM,ALC,HAM,9160.0,9925.0,735.0,3,0.0,762.5
"[3505311103, 3505311130, 3505311125]",ALC ➔ DUS ➔ PMI ➔ DUS,ALC,DUS,9160.0,9915.0,725.0,3,0.0,747.5
"[3505311103, 3505311130, 3505311133]",ALC ➔ DUS ➔ PMI ➔ DUS,ALC,DUS,9160.0,9925.0,735.0,3,0.0,752.5
"[3505311103, 3505311130, 3505310934]",ALC ➔ DUS ➔ PMI ➔ DUS,ALC,DUS,9160.0,9935.0,745.0,3,0.0,757.5
"[3505311103, 3505311160, 3505311161]",ALC ➔ DUS ➔ PVK ➔ DUS,ALC,DUS,9160.0,9930.0,740.0,3,0.0,782.5
"[3505311103, 3505311132, 3505311133]",ALC ➔ DUS ➔ PMI ➔ DUS,ALC,DUS,9160.0,9925.0,735.0,3,0.0,752.5
"[3505311103, 3505311132, 3505310934]",ALC ➔ DUS ➔ PMI ➔ DUS,ALC,DUS,9160.0,9935.0,745.0,3,0.0,757.5
"[3505311103, 3505310933, 3505310934]",ALC ➔ DUS ➔ PMI ➔ DUS,ALC,DUS,9160.0,9935.0,745.0,3,0.0,757.5
"[3505311103, 3505311094, 3505311095]",ALC ➔ DUS ➔ LHR ➔ DUS,ALC,DUS,9160.0,9865.0,675.0,3,0.0,665.0
[3505311103],ALC ➔ DUS,ALC,DUS,9160.0,9420.0,230.0,1,0.0,360.0
[3505311184],DUS ➔ OLB,DUS,OLB,9160.0,9385.0,195.0,1,0.0,325.0
"[3505311048, 3505310800, 3505311041]",NCE ➔ BER ➔ (BER🚌STR) ➔ HAM ➔ SPU,NCE,SPU,9160.0,9870.0,680.0,3,97.2,763.6
"[3505311048, 3505310800]",NCE ➔ BER ➔ (BER🚌STR) ➔ HAM,NCE,HAM,9160.0,9620.0,430.0,2,97.2,578.6
"[3505311048, 3505310830, 3505310831]",NCE ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ STR,NCE,STR,9160.0,9875.0,685.0,3,97.2,791.1
"[3505311048, 3505310830, 3505311010]",NCE ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ HAM,NCE,HAM,9160.0,9925.0,735.0,3,97.2,836.1
"[3505311048, 3505310830, 3505311125]",NCE ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ DUS,NCE,DUS,9160.0,9915.0,725.0,3,97.2,821.1
"[3505311048, 3505310830, 3505311133]",NCE ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ DUS,NCE,DUS,9160.0,9925.0,735.0,3,97.2,826.1
"[3505311048, 3505310830, 3505310934]",NCE ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ DUS,NCE,DUS,9160.0,9935.0,745.0,3,97.2,831.1
"[3505310768, 3505310798, 3505310799]",HER ➔ CGN ➔ SPU ➔ CGN,HER,CGN,9160.0,9815.0,625.0,3,0.0,687.5
"[3505310768, 3505310798, 3505311209]",HER ➔ CGN ➔ SPU ➔ DUS,HER,DUS,9160.0,9885.0,695.0,3,0.0,725.0
"[3505310768, 3505311132, 3505311133]",HER ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,HER,DUS,9160.0,9925.0,735.0,3,79.8,864.9
"[3505310768, 3505311132, 3505310934]",HER ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,HER,DUS,9160.0,9935.0,745.0,3,79.8,869.9
"[3505310768, 3505310933, 3505310934]",HER ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,HER,DUS,9160.0,9935.0,745.0,3,79.8,869.9
"[3505310768, 3505311094, 3505311095]",HER ➔ CGN ➔ (CGN🚌DUS) ➔ LHR ➔ DUS,HER,DUS,9160.0,9865.0,675.0,3,79.8,777.4
[3505310768],HER ➔ CGN,HER,CGN,9160.0,9465.0,275.0,1,0.0,405.0
"[3505310726, 3505310790, 3505310791, 3505310761]",LHR ➔ CGN ➔ FCO ➔ CGN ➔ FAO,LHR,FAO,9160.0,9905.0,715.0,4,0.0,775.0
"[3505310726, 3505310790, 3505310791, 3505310782]",LHR ➔ CGN ➔ FCO ➔ CGN ➔ SUF,LHR,SUF,9160.0,9900.0,710.0,4,0.0,752.5
"[3505310726, 3505310790, 3505310791]",LHR ➔ CGN ➔ FCO ➔ CGN,LHR,CGN,9160.0,9675.0,485.0,3,0.0,567.5
"[3505310726, 3505310745, 3505310743]",LHR ➔ CGN ➔ PMI ➔ CGN,LHR,CGN,9160.0,9720.0,530.0,3,0.0,610.0
"[3505310726, 3505310745, 3505310829, 3505310864]",LHR ➔ CGN ➔ PMI ➔ STR ➔ BRI,LHR,BRI,9160.0,9895.0,705.0,4,0.0,745.0
"[3505310726, 3505310745, 3505311002]",LHR ➔ CGN ➔ PMI ➔ HAM,LHR,HAM,9160.0,9770.0,580.0,3,0.0,645.0
"[3505310726, 3505310745, 3505311129]",LHR ➔ CGN ➔ PMI ➔ DUS,LHR,DUS,9160.0,9785.0,595.0,3,0.0,642.5
"[3505310726, 3505310745, 3505311006]",LHR ➔ CGN ➔ PMI ➔ HAM,LHR,HAM,9160.0,9850.0,660.0,3,0.0,685.0
"[3505310726, 3505310745, 3505311131]",LHR ➔ CGN ➔ PMI ➔ DUS,LHR,DUS,9160.0,9860.0,670.0,3,0.0,680.0
"[3505310726, 3505310745, 3505310831]",LHR ➔ CGN ➔ PMI ➔ STR,LHR,STR,9160.0,9875.0,685.0,3,0.0,677.5
"[3505310726, 3505310745, 3505311010]",LHR ➔ CGN ➔ PMI ➔ HAM,LHR,HAM,9160.0,9925.0,735.0,3,0.0,722.5
"[3505310726, 3505310745, 3505311125]",LHR ➔ CGN ➔ PMI ➔ DUS,LHR,DUS,9160.0,9915.0,725.0,3,0.0,707.5
"[3505310726, 3505310716, 3505310718, 3505310782]",LHR ➔ CGN ➔ EDI ➔ CGN ➔ SUF,LHR,SUF,9160.0,9900.0,710.0,4,0.0,740.0
"[3505310726, 3505310716, 3505310718]",LHR ➔ CGN ➔ EDI ➔ CGN,LHR,CGN,9160.0,9685.0,495.0,3,0.0,560.0
"[3505310726, 3505310751, 3505310752]",LHR ➔ CGN ➔ MAH ➔ CGN,LHR,CGN,9160.0,9755.0,565.0,3,0.0,622.5
"[3505310726, 3505311096, 3505311097]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ IBZ ➔ DUS,LHR,DUS,9160.0,9815.0,625.0,3,79.8,757.4
"[3505310726, 3505310723]",LHR ➔ CGN ➔ BIA,LHR,BIA,9160.0,9590.0,400.0,2,0.0,460.0
"[3505310726, 3505311156, 3505311157]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ FAO ➔ DUS,LHR,DUS,9160.0,9905.0,715.0,3,79.8,834.9
"[3505310726, 3505311162, 3505311163]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ KLX ➔ DUS,LHR,DUS,9160.0,9930.0,740.0,3,79.8,849.9
"[3505310726, 3505311178, 3505311179]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ CTA ➔ DUS,LHR,DUS,9160.0,9885.0,695.0,3,79.8,804.9
"[3505310726, 3505311130, 3505311131]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,LHR,DUS,9160.0,9860.0,670.0,3,79.8,769.9
"[3505310726, 3505311130, 3505310831]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ STR,LHR,STR,9160.0,9875.0,685.0,3,79.8,767.4
"[3505310726, 3505311130, 3505311010]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ HAM,LHR,HAM,9160.0,9925.0,735.0,3,79.8,812.4
"[3505310726, 3505311130, 3505311125]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,LHR,DUS,9160.0,9915.0,725.0,3,79.8,797.4
"[3505310726, 3505311130, 3505311133]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,LHR,DUS,9160.0,9925.0,735.0,3,79.8,802.4
"[3505310726, 3505311130, 3505310934]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,LHR,DUS,9160.0,9935.0,745.0,3,79.8,807.4
"[3505310726, 3505311160, 3505311161]",LHR ➔ CGN ➔ (CGN🚌DUS) ➔ PVK ➔ DUS,LHR,DUS,9160.0,9930.0,740.0,3,79.8,832.4
"[3505310726, 3505310798, 3505310799]",LHR ➔ CGN ➔ SPU ➔ CGN,LHR,CGN,9160.0,9815.0,625.0,3,0.0,625.0
"[3505310726, 3505310798, 3505311209]",LHR ➔ CGN ➔ SPU ➔ DUS,LHR,DUS,9160.0,9885.0,695.0,3,0.0,662.5
[3505310726],LHR ➔ CGN,LHR,CGN,9160.0,9340.0,150.0,1,0.0,280.0
"[3505311004, 3505311005, 3505311006]",PMI ➔ HAM ➔ PMI ➔ HAM,PMI,HAM,9165.0,9850.0,655.0,3,0.0,732.5
"[3505311004, 3505311005, 3505311131]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9860.0,665.0,3,0.0,727.5
"[3505311004, 3505311005, 3505310831]",PMI ➔ HAM ➔ PMI ➔ STR,PMI,STR,9165.0,9875.0,680.0,3,0.0,725.0
"[3505311004, 3505311005, 3505311010]",PMI ➔ HAM ➔ PMI ➔ HAM,PMI,HAM,9165.0,9925.0,730.0,3,0.0,770.0
"[3505311004, 3505311005, 3505311125]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9915.0,720.0,3,0.0,755.0
"[3505311004, 3505311005, 3505311133]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9925.0,730.0,3,0.0,760.0
"[3505311004, 3505311005, 3505310934]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9935.0,740.0,3,0.0,765.0
"[3505311004, 3505311005, 3505311135]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9945.0,750.0,3,0.0,770.0
"[3505311004, 3505311013, 3505311014]",PMI ➔ HAM ➔ LIS ➔ HAM,PMI,HAM,9165.0,9935.0,740.0,3,0.0,817.5
"[3505311004, 3505310989, 3505311095]",PMI ➔ HAM ➔ LHR ➔ DUS,PMI,DUS,9165.0,9865.0,670.0,3,0.0,670.0
"[3505311004, 3505310981]",PMI ➔ HAM ➔ ARN,PMI,ARN,9165.0,9630.0,435.0,2,0.0,510.0
"[3505311004, 3505311009, 3505310831]",PMI ➔ HAM ➔ PMI ➔ STR,PMI,STR,9165.0,9875.0,680.0,3,0.0,725.0
"[3505311004, 3505311009, 3505311010]",PMI ➔ HAM ➔ PMI ➔ HAM,PMI,HAM,9165.0,9925.0,730.0,3,0.0,770.0
"[3505311004, 3505311009, 3505311125]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9915.0,720.0,3,0.0,755.0
"[3505311004, 3505311009, 3505311133]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9925.0,730.0,3,0.0,760.0
"[3505311004, 3505311009, 3505310934]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9935.0,740.0,3,0.0,765.0
"[3505311004, 3505311009, 3505311135]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9945.0,750.0,3,0.0,770.0
"[3505311004, 3505310925, 3505310934]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9935.0,740.0,3,0.0,765.0
"[3505311004, 3505310925, 3505311135]",PMI ➔ HAM ➔ PMI ➔ DUS,PMI,DUS,9165.0,9945.0,750.0,3,0.0,770.0
[3505311004],PMI ➔ HAM,PMI,HAM,9165.0,9425.0,230.0,1,0.0,360.0
"[3505310732, 3505310798, 3505310799]",AGP ➔ CGN ➔ SPU ➔ CGN,AGP,CGN,9165.0,9815.0,620.0,3,0.0,670.0
"[3505310732, 3505310798, 3505311209]",AGP ➔ CGN ➔ SPU ➔ DUS,AGP,DUS,9165.0,9885.0,690.0,3,0.0,707.5
"[3505310732, 3505310894, 3505311125]",AGP ➔ CGN ➔ (CGN🚌DTM) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9915.0,720.0,3,96.6,848.3
"[3505310732, 3505310894, 3505311133]",AGP ➔ CGN ➔ (CGN🚌DTM) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9925.0,730.0,3,96.6,853.3
"[3505310732, 3505310894, 3505310934]",AGP ➔ CGN ➔ (CGN🚌DTM) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9935.0,740.0,3,96.6,858.3
"[3505310732, 3505310894, 3505311135]",AGP ➔ CGN ➔ (CGN🚌DTM) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9945.0,750.0,3,96.6,863.3
"[3505310732, 3505311132, 3505311133]",AGP ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9925.0,730.0,3,79.8,847.4
"[3505310732, 3505311132, 3505310934]",AGP ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9935.0,740.0,3,79.8,852.4
"[3505310732, 3505311132, 3505311135]",AGP ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9945.0,750.0,3,79.8,857.4
"[3505310732, 3505310933, 3505310934]",AGP ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9935.0,740.0,3,79.8,852.4
"[3505310732, 3505310933, 3505311135]",AGP ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9945.0,750.0,3,79.8,857.4
"[3505310732, 3505311134, 3505311135]",AGP ➔ CGN ➔ (CGN🚌DUS) ➔ PMI ➔ DUS,AGP,DUS,9165.0,9945.0,750.0,3,79.8,857.4
"[3505310732, 3505311094, 3505311095]",AGP ➔ CGN ➔ (CGN🚌DUS) ➔ LHR ➔ DUS,AGP,DUS,9165.0,9865.0,670.0,3,79.8,759.9
[3505310732],AGP ➔ CGN,AGP,CGN,9165.0,9440.0,245.0,1,0.0,375.0
"[3505310928, 3505310830, 3505310831]",PMI ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ STR,PMI,STR,9170.0,9875.0,675.0,3,97.2,801.1
"[3505310928, 3505310830, 3505311010]",PMI ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ HAM,PMI,HAM,9170.0,9925.0,725.0,3,97.2,846.1
"[3505310928, 3505310830, 3505311125]",PMI ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ DUS,PMI,DUS,9170.0,9915.0,715.0,3,97.2,831.1
"[3505310928, 3505310830, 3505311133]",PMI ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ DUS,PMI,DUS,9170.0,9925.0,725.0,3,97.2,836.1
"[3505310928, 3505310830, 3505310934]",PMI ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ DUS,PMI,DUS,9170.0,9935.0,735.0,3,97.2,841.1
"[3505310928, 3505310830, 3505311135]",PMI ➔ BER ➔ (BER🚌STR) ➔ PMI ➔ DUS,PMI,DUS,9170.0,9945.0,745.0,3,97.2,846.1
"[3505310928, 3505311057, 3505311135]",PMI ➔ BER ➔ PMI ➔ DUS,PMI,DUS,9170.0,9945.0,745.0,3,0.0,767.5
"[3505311191, 3505311128, 3505311129]",NAP ➔ DUS ➔ PMI ➔ DUS,NAP,DUS,9170.0,9785.0,585.0,3,0.0,665.0
"[3505311191, 3505311128, 3505311006]",NAP ➔ DUS ➔ PMI ➔ HAM,NAP,HAM,9170.0,9850.0,650.0,3,0.0,707.5
"[3505311191, 3505311128, 3505311131]",NAP ➔ DUS ➔ PMI ➔ DUS,NAP,DUS,9170.0,9860.0,660.0,3,0.0,702.5
"[3505311191, 3505311128, 3505310831]",NAP ➔ DUS ➔ PMI ➔ STR,NAP,STR,9170.0,9875.0,675.0,3,0.0,700.0
"[3505311191, 3505311128, 3505311010]",NAP ➔ DUS ➔ PMI ➔ HAM,NAP,HAM,9170.0,9925.0,725.0,3,0.0,745.0
"[3505311191, 3505311128, 3505311125]",NAP ➔ DUS ➔ PMI ➔ DUS,NAP,DUS,9170.0,9915.0,715.0,3,0.0,730.0
"[3505311191, 3505311128, 3505311133]",NAP ➔ DUS ➔ PMI ➔ DUS,NAP,DUS,9170.0,9925.0,725.0,3,0.0,735.0
"[3505311191, 3505311128, 3505310934]",NAP ➔ DUS ➔ PMI ➔ DUS,NAP,DUS,9170.0,9935.0,735.0,3,0.0,740.0
